Zone,Revenue District,Org District,AC Number,AC Name,Site AC,Site AC No,Org Mandal,LB Type,Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,Males,Females,Others,Total
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11040,Panangad,G11040017,17,Karayathodi,765,919,1,"1,685"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11040,Panangad,G11040018,18,Kattamvally,704,863,0,"1,567"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11040,Panangad,G11040019,19,Nirmalloor,734,854,0,"1,588"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11040,Panangad,G11040020,20,Panangad North,672,740,0,"1,412"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11040,Panangad,G11040021,21,Kattode,718,843,0,"1,561"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041001,1,Onhil,503,508,0,"1,011"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041002,2,Sankaravayal,561,639,0,"1,200"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041003,3,Panomvayal,658,731,0,"1,389"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041004,4,Kalangali,556,556,0,"1,112"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041005,5,Ottapalam,452,456,0,908
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041006,6,Kakkayam,444,468,0,912
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041007,7,Kariyathumpara,597,603,0,"1,200"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041008,8,Thonikkadavu,523,556,0,"1,079"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041009,9,Kallanode,528,571,0,"1,099"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041010,10,Chalidam,542,583,0,"1,125"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041011,11,Poovathumchola,409,480,0,889
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041012,12,Vattachira,490,556,0,"1,046"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041013,13,Koorachundu,499,568,0,"1,067"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Ulliyeri,G,G11041,Koorachundu,G11041014,14,Kattullamala,523,574,0,"1,097"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046001,1,Modakkallur,617,717,0,"1,334"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046002,2,K00Mulli,563,637,0,"1,200"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046003,3,Kothangal,600,723,0,"1,323"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046004,4,Aduvattu,620,769,0,"1,389"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046005,5,Kannippoyil,583,736,0,"1,319"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046006,6,Kodasseri,548,671,0,"1,219"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046007,7,Pookkode,604,720,0,"1,324"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046008,8,Kolakkadu,624,698,0,"1,322"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046009,9,Atholikkavu,706,808,0,"1,514"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046010,10,Athani,642,742,0,"1,384"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046011,11,Kongannur East,645,732,0,"1,377"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046012,12,Pullilamala,720,865,0,"1,585"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046013,13,Kongannur,648,787,0,"1,435"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046014,14,Kuniyil Kadavu,661,870,0,"1,531"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046015,15,Atholi,788,897,0,"1,685"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046016,16,Kudakkallu,642,730,0,"1,372"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046017,17,Veloor West,715,833,0,"1,548"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046018,18,Veloor,703,849,0,"1,552"
Kozhikode,Kozhikode,Kozhikode Rural,25,Balussery,,,Balussery,G,G11046,Atholi,G11046019,19,Thorayi,618,726,0,"1,344"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047001,1,Cherukulam,783,842,0,"1,625"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047002,2,Badiroor,680,755,0,"1,435"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047003,3,Athazhakkunnu,692,776,0,"1,468"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047004,4,Thekkannithazham,751,853,0,"1,604"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047005,5,Kottuppadam,865,958,0,"1,823"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047006,6,Chelapram,599,753,0,"1,352"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047007,7,Kayyunnimmalthazham,650,779,0,"1,429"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047008,8,Koodathumpoyil,641,770,0,"1,411"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047009,9,Perinchilamala,701,785,0,"1,486"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047010,10,Kannadichalil,685,755,0,"1,440"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047011,11,Padinjattummuri,744,832,0,"1,576"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047012,12,Kaniyarakkal,817,874,0,"1,691"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047013,13,Valappilthazham,801,875,0,"1,676"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047014,14,Kizhakkummuri,642,796,0,"1,438"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047015,15,Kakkattumala,616,687,0,"1,303"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047016,16,New Bazar,713,861,0,"1,574"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047017,17,Kiraloor,733,813,0,"1,546"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047018,18,Kakkodi Bazar East,740,870,0,"1,610"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047019,19,Kakkodi,763,818,0,"1,581"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047020,20,Morikkara,588,646,0,"1,234"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047021,21,Morikkara North,658,716,0,"1,374"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047022,22,Puttattuthazham,853,976,0,"1,829"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047023,23,Ottathengu South,574,655,0,"1,229"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Elathur,G,G11047,Kakkodi,G11047024,24,Ottathengu,695,767,0,"1,462"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048001,1,Ichannur,749,845,0,"1,594"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048002,2,Kandannur,649,730,0,"1,379"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048003,3,Muthuvattu Thazham,714,779,0,"1,493"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048004,4,Maruthad,611,697,0,"1,308"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048005,5,Iruvallur,608,681,0,"1,289"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048006,6,Korothpoyil,646,794,0,"1,440"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048007,7,Pallippoyil,822,912,0,"1,734"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048008,8,Nelyath Thazham,694,756,0,"1,450"
Kozhikode,Kozhikode,Kozhikode Rural,26,Elathur,,,Chelannur,G,G11048,Chelannur,G11048009,9,Palath,820,858,1,"1,679"
